Attribute,UpdatedID,AttributeID,Value
POS_DC,3579608788797252421,1348756325,0
POS_DR,3579608788797252421,1348760179,0
POS_ML,3579608788797252421,1349348467,12
POS_MC,3579608788797252421,1349346149,16
POS_MR,3579608788797252421,1349350003,12
POS_AML,3579608788797252421,1348562284,17
POS_AMC,3579608788797252421,1348562275,20
POS_AMR,3579608788797252421,1348562290,19
POS_STC,3579608788797252421,1348559717,16
Consistency,3579608788797252421,1346659193,0
Dirtiness,3579608788797252421,1346659444,0
ImportantMatches,3579608788797252421,1346660717,0
InjuryProneness,3579608788797252421,1346660714,0
Versatility,3579608788797252421,1346664052,0
FirstName,370857465192932178,1348890209,Liam
LastName,370857465192932178,1349742177,Delap
Crossing,370857465192932178,1346659186,8
Dribbling,370857465192932178,1346659442,14
Finishing,370857465192932178,1346659950,13
FirstTouch,370857465192932178,1346659956,12
Heading,370857465192932178,1346660452,10
LongShots,370857465192932178,1346661491,11
Marking,370857465192932178,1346661746,6
Passing,370857465192932178,1346662515,12
Tackling,370857465192932178,1346663531,8
Technique,370857465192932178,1346663523,13
Aggression,370857465192932178,1346658663,16
Anticipation,370857465192932178,1346658670,13
Bravery,370857465192932178,1346658930,13
Composure,370857465192932178,1346659184,13
Concentration,370857465192932178,1346659171,11
Decisions,370857465192932178,1346659427,8
Determination,370857465192932178,1346659429,16
Flair,370857465192932178,1346659948,14
Influence,370857465192932178,1346661476,7
OffTheBall,370857465192932178,1346661750,14
Positioning,370857465192932178,1346662516,7
Teamwork,370857465192932178,1346663533,10
Creativity,370857465192932178,1346664051,9
Workrate,370857465192932178,1346664306,15
Acceleration,370857465192932178,1346658659,14
Agility,370857465192932178,1346658668,13
Balance,370857465192932178,1346658924,12
JumpingReach,370857465192932178,1346660973,13
NaturalFitness,370857465192932178,1346661990,14
Pace,370857465192932178,1346662499,15
Stamina,370857465192932178,1346663277,13
Strenfth,370857465192932178,1346663284,13
Corners,370857465192932178,1346659187,4
FreeKicks,370857465192932178,1346659947,8
LongThrows,370857465192932178,1346661492,10
PenaltyTaking,370857465192932178,1346662510,12
FullName,370857465192932178,1348889710,Liam Rory Delap
Height,370857465192932178,1349018995,185
Weight,370857465192932178,1350002035,75
Adaptability,370857465192932178,1348559969,9
Ambition,370857465192932178,1348562274,13
Controversy,370857465192932178,1348695673,11
Loyalty,370857465192932178,1349283705,12
Pressure,370857465192932178,1349546597,14
Professionalism,370857465192932178,1349546607,12
Sportsmanship,370857465192932178,1349742703,13
Temperament,370857465192932178,1349805421,6
CurrentAbility,370857465192932178,1346584898,124
PotentialAbility,370857465192932178,1347436866,-8
LeftFoot,370857465192932178,1346661478,12
RightFoot,370857465192932178,1346663017,20
POS_DL,370857465192932178,1348758643,0
POS_DC,370857465192932178,1348756325,0
POS_DR,370857465192932178,1348760179,0
POS_ML,370857465192932178,1349348467,0
POS_MC,370857465192932178,1349346149,0
POS_MR,370857465192932178,1349350003,0
POS_AML,370857465192932178,1348562284,14
POS_AMC,370857465192932178,1348562275,0
POS_AMR,370857465192932178,1348562290,18
POS_STC,370857465192932178,1348559717,20
Consistency,370857465192932178,1346659193,13
Dirtiness,370857465192932178,1346659444,16
ImportantMatches,370857465192932178,1346660717,0
InjuryProneness,370857465192932178,1346660714,0
Versatility,370857465192932178,1346664052,8
FirstName,3710895089948582737,1348890209,Aarón
LastName,3710895089948582737,1349742177,Anselmino
Crossing,3710895089948582737,1346659186,3
Dribbling,3710895089948582737,1346659442,7
Finishing,3710895089948582737,1346659950,5
FirstTouch,3710895089948582737,1346659956,12
Heading,3710895089948582737,1346660452,14
LongShots,3710895089948582737,1346661491,0
Marking,3710895089948582737,1346661746,13
Passing,3710895089948582737,1346662515,0
Tackling,3710895089948582737,1346663531,14
Technique,3710895089948582737,1346663523,0
Aggression,3710895089948582737,1346658663,0
Anticipation,3710895089948582737,1346658670,0
Bravery,3710895089948582737,1346658930,0
Composure,3710895089948582737,1346659184,0
Concentration,3710895089948582737,1346659171,0
Decisions,3710895089948582737,1346659427,0
Determination,3710895089948582737,1346659429,0
Flair,3710895089948582737,1346659948,0
Influence,3710895089948582737,1346661476,0
OffTheBall,3710895089948582737,1346661750,0
Positioning,3710895089948582737,1346662516,0
Teamwork,3710895089948582737,1346663533,0
Creativity,3710895089948582737,1346664051,0
Workrate,3710895089948582737,1346664306,0
Acceleration,3710895089948582737,1346658659,14
Agility,3710895089948582737,1346658668,0
Balance,3710895089948582737,1346658924,0
JumpingReach,3710895089948582737,1346660973,13
NaturalFitness,3710895089948582737,1346661990,0
Pace,3710895089948582737,1346662499,0
Stamina,3710895089948582737,1346663277,0
Strenfth,3710895089948582737,1346663284,0
Corners,3710895089948582737,1346659187,4
FreeKicks,3710895089948582737,1346659947,0
LongThrows,3710895089948582737,1346661492,0
PenaltyTaking,3710895089948582737,1346662510,0
FullName,3710895089948582737,1348889710,First Second
Height,3710895089948582737,1349018995,186
Weight,3710895089948582737,1350002035,78
Adaptability,3710895089948582737,1348559969,0
Ambition,3710895089948582737,1348562274,0
Controversy,3710895089948582737,1348695673,0
Loyalty,3710895089948582737,1349283705,0
Pressure,3710895089948582737,1349546597,0
Professionalism,3710895089948582737,1349546607,0
Sportsmanship,3710895089948582737,1349742703,0
Temperament,3710895089948582737,1349805421,0
CurrentAbility,3710895089948582737,1346584898,114
PotentialAbility,3710895089948582737,1347436866,-8
LeftFoot,3710895089948582737,1346661478,7
RightFoot,3710895089948582737,1346663017,20
POS_DL,3710895089948582737,1348758643,0
POS_DC,3710895089948582737,1348756325,20
POS_DR,3710895089948582737,1348760179,0
POS_ML,3710895089948582737,1349348467,0
POS_MC,3710895089948582737,1349346149,0
POS_MR,3710895089948582737,1349350003,0
POS_AML,3710895089948582737,1348562284,0
POS_AMC,3710895089948582737,1348562275,0
POS_AMR,3710895089948582737,1348562290,0
POS_STC,3710895089948582737,1348559717,20
Consistency,3710895089948582737,1346659193,0
Dirtiness,3710895089948582737,1346659444,0
ImportantMatches,3710895089948582737,1346660717,0
InjuryProneness,3710895089948582737,1346660714,0
Versatility,3710895089948582737,1346664052,0
FirstName,3752797035701494617,1348890209,Pedro
LastName,3752797035701494617,1349742177,Neto
Crossing,3752797035701494617,1346659186,14
Dribbling,3752797035701494617,1346659442,17
Finishing,3752797035701494617,1346659950,13
FirstTouch,3752797035701494617,1346659956,13
Heading,3752797035701494617,1346660452,7
LongShots,3752797035701494617,1346661491,13
Marking,3752797035701494617,1346661746,5
Passing,3752797035701494617,1346662515,13
Tackling,3752797035701494617,1346663531,5
Technique,3752797035701494617,1346663523,15
Aggression,3752797035701494617,1346658663,11
Anticipation,3752797035701494617,1346658670,9
Bravery,3752797035701494617,1346658930,11
Composure,3752797035701494617,1346659184,11
Concentration,3752797035701494617,1346659171,10
Decisions,3752797035701494617,1346659427,12
Determination,3752797035701494617,1346659429,15
Flair,3752797035701494617,1346659948,16
Influence,3752797035701494617,1346661476,7
OffTheBall,3752797035701494617,1346661750,13
Positioning,3752797035701494617,1346662516,6
Teamwork,3752797035701494617,1346663533,11
Creativity,3752797035701494617,1346664051,11
Workrate,3752797035701494617,1346664306,13
Acceleration,3752797035701494617,1346658659,16
Agility,3752797035701494617,1346658668,15
Balance,3752797035701494617,1346658924,11
JumpingReach,3752797035701494617,1346660973,7
NaturalFitness,3752797035701494617,1346661990,14
Pace,3752797035701494617,1346662499,16
Stamina,3752797035701494617,1346663277,12
Strenfth,3752797035701494617,1346663284,7
Corners,3752797035701494617,1346659187,13
FreeKicks,3752797035701494617,1346659947,11
LongThrows,3752797035701494617,1346661492,3
PenaltyTaking,3752797035701494617,1346662510,10
FullName,3752797035701494617,1348889710,Pedro Lomba Neto
Height,3752797035701494617,1349018995,172
Weight,3752797035701494617,1350002035,62
Adaptability,3752797035701494617,1348559969,13
Ambition,3752797035701494617,1348562274,15
Controversy,3752797035701494617,1348695673,8
Loyalty,3752797035701494617,1349283705,13
Pressure,3752797035701494617,1349546597,14
Professionalism,3752797035701494617,1349546607,15
Sportsmanship,3752797035701494617,1349742703,16
Temperament,3752797035701494617,1349805421,15
CurrentAbility,3752797035701494617,1346584898,138
PotentialAbility,3752797035701494617,1347436866,163
LeftFoot,3752797035701494617,1346661478,20
RightFoot,3752797035701494617,1346663017,10
POS_DL,3752797035701494617,1348758643,0
POS_DC,3752797035701494617,1348756325,0
POS_DR,3752797035701494617,1348760179,0
POS_ML,3752797035701494617,1349348467,14
POS_MC,3752797035701494617,1349346149,0
POS_MR,3752797035701494617,1349350003,14
POS_AML,3752797035701494617,1348562284,20
POS_AMC,3752797035701494617,1348562275,15
POS_AMR,3752797035701494617,1348562290,20
POS_STC,3752797035701494617,1348559717,14
Consistency,3752797035701494617,1346659193,14
Dirtiness,3752797035701494617,1346659444,11
ImportantMatches,3752797035701494617,1346660717,12
InjuryProneness,3752797035701494617,1346660714,13
Versatility,3752797035701494617,1346664052,17
FirstName,3840342054175531837,1348890209,Mike
LastName,3840342054175531837,1349742177,Penders
Crossing,3840342054175531837,1346659186,0
Dribbling,3840342054175531837,1346659442,0
Finishing,3840342054175531837,1346659950,0
FirstTouch,3840342054175531837,1346659956,10
Heading,3840342054175531837,1346660452,10
LongShots,3840342054175531837,1346661491,0
Marking,3840342054175531837,1346661746,0
Passing,3840342054175531837,1346662515,13
Tackling,3840342054175531837,1346663531,0
Technique,3840342054175531837,1346663523,10
Aggression,3840342054175531837,1346658663,0
Anticipation,3840342054175531837,1346658670,10
Bravery,3840342054175531837,1346658930,11
Composure,3840342054175531837,1346659184,12
Concentration,3840342054175531837,1346659171,0
Decisions,3840342054175531837,1346659427,0
Determination,3840342054175531837,1346659429,0
Flair,3840342054175531837,1346659948,0
Influence,3840342054175531837,1346661476,9
OffTheBall,3840342054175531837,1346661750,0
Positioning,3840342054175531837,1346662516,0
Teamwork,3840342054175531837,1346663533,8
Creativity,3840342054175531837,1346664051,11
Workrate,3840342054175531837,1346664306,11
Acceleration,3840342054175531837,1346658659,9
Agility,3840342054175531837,1346658668,8
Balance,3840342054175531837,1346658924,0
JumpingReach,3840342054175531837,1346660973,12
NaturalFitness,3840342054175531837,1346661990,0
Pace,3840342054175531837,1346662499,9
Stamina,3840342054175531837,1346663277,10
Strenfth,3840342054175531837,1346663284,0
Corners,3840342054175531837,1346659187,0
FreeKicks,3840342054175531837,1346659947,0
LongThrows,3840342054175531837,1346661492,0
PenaltyTaking,3840342054175531837,1346662510,5
FullName,3840342054175531837,1348889710,First Second
Height,3840342054175531837,1349018995,200
Weight,3840342054175531837,1350002035,95
Adaptability,3840342054175531837,1348559969,0
Ambition,3840342054175531837,1348562274,0
Controversy,3840342054175531837,1348695673,0
Loyalty,3840342054175531837,1349283705,0
Pressure,3840342054175531837,1349546597,0
Professionalism,3840342054175531837,1349546607,0
Sportsmanship,3840342054175531837,1349742703,0
Temperament,3840342054175531837,1349805421,0
CurrentAbility,3840342054175531837,1346584898,89
PotentialAbility,3840342054175531837,1347436866,-7
LeftFoot,3840342054175531837,1346661478,20
RightFoot,3840342054175531837,1346663017,6
POS_DL,3840342054175531837,1348758643,0
POS_DC,3840342054175531837,1348756325,20
POS_DR,3840342054175531837,1348760179,0
POS_ML,3840342054175531837,1349348467,0
POS_MC,3840342054175531837,1349346149,0
POS_MR,3840342054175531837,1349350003,0
POS_AML,3840342054175531837,1348562284,0
POS_AMC,3840342054175531837,1348562275,0
POS_AMR,3840342054175531837,1348562290,0
POS_STC,3840342054175531837,1348559717,20
Consistency,3840342054175531837,1346659193,0
Dirtiness,3840342054175531837,1346659444,0
ImportantMatches,3840342054175531837,1346660717,0
InjuryProneness,3840342054175531837,1346660714,0
Versatility,3840342054175531837,1346664052,0
FirstName,3879718043762320200,1348890209,Reece
LastName,3879718043762320200,1349742177,James
Crossing,3879718043762320200,1346659186,16
Dribbling,3879718043762320200,1346659442,11
Finishing,3879718043762320200,1346659950,12
FirstTouch,3879718043762320200,1346659956,14
Heading,3879718043762320200,1346660452,14
LongShots,3879718043762320200,1346661491,11
Marking,3879718043762320200,1346661746,13
Passing,3879718043762320200,1346662515,12
Tackling,3879718043762320200,1346663531,14
Technique,3879718043762320200,1346663523,15
Aggression,3879718043762320200,1346658663,16
Anticipation,3879718043762320200,1346658670,13
Bravery,3879718043762320200,1346658930,18
Composure,3879718043762320200,1346659184,16
Concentration,3879718043762320200,1346659171,14
Decisions,3879718043762320200,1346659427,16
Determination,3879718043762320200,1346659429,17
Flair,3879718043762320200,1346659948,12
Influence,3879718043762320200,1346661476,13
OffTheBall,3879718043762320200,1346661750,12
Positioning,3879718043762320200,1346662516,13
Teamwork,3879718043762320200,1346663533,15
Creativity,3879718043762320200,1346664051,11
Workrate,3879718043762320200,1346664306,16
Acceleration,3879718043762320200,1346658659,15
Agility,3879718043762320200,1346658668,12
Balance,3879718043762320200,1346658924,19
JumpingReach,3879718043762320200,1346660973,10
NaturalFitness,3879718043762320200,1346661990,14
Pace,3879718043762320200,1346662499,14
Stamina,3879718043762320200,1346663277,14
Strenfth,3879718043762320200,1346663284,18
Corners,3879718043762320200,1346659187,13
FreeKicks,3879718043762320200,1346659947,14
LongThrows,3879718043762320200,1346661492,9
PenaltyTaking,3879718043762320200,1346662510,12
FullName,3879718043762320200,1348889710,First Second
Height,3879718043762320200,1349018995,179
Weight,3879718043762320200,1350002035,91
Adaptability,3879718043762320200,1348559969,0
Ambition,3879718043762320200,1348562274,17
Controversy,3879718043762320200,1348695673,4
Loyalty,3879718043762320200,1349283705,0
Pressure,3879718043762320200,1349546597,16
Professionalism,3879718043762320200,1349546607,19
Sportsmanship,3879718043762320200,1349742703,15
Temperament,3879718043762320200,1349805421,12
CurrentAbility,3879718043762320200,1346584898,161
PotentialAbility,3879718043762320200,1347436866,170
LeftFoot,3879718043762320200,1346661478,10
RightFoot,3879718043762320200,1346663017,20
POS_DL,3879718043762320200,1348758643,10
POS_DC,3879718043762320200,1348756325,16
POS_DR,3879718043762320200,1348760179,20
POS_ML,3879718043762320200,1349348467,0
POS_MC,3879718043762320200,1349346149,12
POS_MR,3879718043762320200,1349350003,12
POS_AML,3879718043762320200,1348562284,0
POS_AMC,3879718043762320200,1348562275,0
POS_AMR,3879718043762320200,1348562290,0
POS_STC,3879718043762320200,1348559717,0
Consistency,3879718043762320200,1346659193,16
Dirtiness,3879718043762320200,1346659444,10
ImportantMatches,3879718043762320200,1346660717,15
InjuryProneness,3879718043762320200,1346660714,15
Versatility,3879718043762320200,1346664052,13
FirstName,4021968425757729607,1348890209,Marc
LastName,4021968425757729607,1349742177,Guiu
Crossing,4021968425757729607,1346659186,7
Dribbling,4021968425757729607,1346659442,9
Finishing,4021968425757729607,1346659950,13
FirstTouch,4021968425757729607,1346659956,12
Heading,4021968425757729607,1346660452,13
LongShots,4021968425757729607,1346661491,11
Marking,4021968425757729607,1346661746,7
Passing,4021968425757729607,1346662515,9
Tackling,4021968425757729607,1346663531,8
Technique,4021968425757729607,1346663523,12
Aggression,4021968425757729607,1346658663,14
Anticipation,4021968425757729607,1346658670,9
Bravery,4021968425757729607,1346658930,11
Composure,4021968425757729607,1346659184,12
Concentration,4021968425757729607,1346659171,8
Decisions,4021968425757729607,1346659427,11
Determination,4021968425757729607,1346659429,14
Flair,4021968425757729607,1346659948,14
Influence,4021968425757729607,1346661476,6
OffTheBall,4021968425757729607,1346661750,12
Positioning,4021968425757729607,1346662516,7
Teamwork,4021968425757729607,1346663533,9
Creativity,4021968425757729607,1346664051,9
Workrate,4021968425757729607,1346664306,9
Acceleration,4021968425757729607,1346658659,11
Agility,4021968425757729607,1346658668,12
Balance,4021968425757729607,1346658924,12
JumpingReach,4021968425757729607,1346660973,13
NaturalFitness,4021968425757729607,1346661990,14
Pace,4021968425757729607,1346662499,12
Stamina,4021968425757729607,1346663277,9
Strenfth,4021968425757729607,1346663284,11
Corners,4021968425757729607,1346659187,5
FreeKicks,4021968425757729607,1346659947,8
LongThrows,4021968425757729607,1346661492,6
PenaltyTaking,4021968425757729607,1346662510,11
FullName,4021968425757729607,1348889710,Marc Guiu Paz
Height,4021968425757729607,1349018995,187
Weight,4021968425757729607,1350002035,75
Adaptability,4021968425757729607,1348559969,10
Ambition,4021968425757729607,1348562274,14
Controversy,4021968425757729607,1348695673,8
Loyalty,4021968425757729607,1349283705,15
Pressure,4021968425757729607,1349546597,14
Professionalism,4021968425757729607,1349546607,15
Sportsmanship,4021968425757729607,1349742703,14
Temperament,4021968425757729607,1349805421,16
CurrentAbility,4021968425757729607,1346584898,95
PotentialAbility,4021968425757729607,1347436866,-8
LeftFoot,4021968425757729607,1346661478,10
RightFoot,4021968425757729607,1346663017,20
POS_DL,4021968425757729607,1348758643,0
POS_DC,4021968425757729607,1348756325,0
POS_DR,4021968425757729607,1348760179,0
POS_ML,4021968425757729607,1349348467,0
POS_MC,4021968425757729607,1349346149,0
POS_MR,4021968425757729607,1349350003,0
POS_AML,4021968425757729607,1348562284,0
POS_AMC,4021968425757729607,1348562275,0
POS_AMR,4021968425757729607,1348562290,0
POS_STC,4021968425757729607,1348559717,20
Consistency,4021968425757729607,1346659193,12
Dirtiness,4021968425757729607,1346659444,8
ImportantMatches,4021968425757729607,1346660717,12
InjuryProneness,4021968425757729607,1346660714,5
Versatility,4021968425757729607,1346664052,5
FirstName,4034628035136217942,1348890209,Jamie
LastName,4034628035136217942,1349742177,Bynoe-Gittens
Crossing,4034628035136217942,1346659186,9
Dribbling,4034628035136217942,1346659442,17
Finishing,4034628035136217942,1346659950,11
FirstTouch,4034628035136217942,1346659956,13
Heading,4034628035136217942,1346660452,6
LongShots,4034628035136217942,1346661491,11
Marking,4034628035136217942,1346661746,7
Passing,4034628035136217942,1346662515,11
Tackling,4034628035136217942,1346663531,7
Technique,4034628035136217942,1346663523,15
Aggression,4034628035136217942,1346658663,8
Anticipation,4034628035136217942,1346658670,11
Bravery,4034628035136217942,1346658930,8
Composure,4034628035136217942,1346659184,11
Concentration,4034628035136217942,1346659171,9
Decisions,4034628035136217942,1346659427,10
Determination,4034628035136217942,1346659429,13
Flair,4034628035136217942,1346659948,16
Influence,4034628035136217942,1346661476,3
OffTheBall,4034628035136217942,1346661750,11
Positioning,4034628035136217942,1346662516,7
Teamwork,4034628035136217942,1346663533,10
Creativity,4034628035136217942,1346664051,11
Workrate,4034628035136217942,1346664306,9
Acceleration,4034628035136217942,1346658659,16
Agility,4034628035136217942,1346658668,16
Balance,4034628035136217942,1346658924,11
JumpingReach,4034628035136217942,1346660973,6
NaturalFitness,4034628035136217942,1346661990,10
Pace,4034628035136217942,1346662499,17
Stamina,4034628035136217942,1346663277,11
Strenfth,4034628035136217942,1346663284,9
Corners,4034628035136217942,1346659187,10
FreeKicks,4034628035136217942,1346659947,11
LongThrows,4034628035136217942,1346661492,6
PenaltyTaking,4034628035136217942,1346662510,12
FullName,4034628035136217942,1348889710,First Second
Height,4034628035136217942,1349018995,177
Weight,4034628035136217942,1350002035,70
Adaptability,4034628035136217942,1348559969,12
Ambition,4034628035136217942,1348562274,17
Controversy,4034628035136217942,1348695673,5
Loyalty,4034628035136217942,1349283705,12
Pressure,4034628035136217942,1349546597,11
Professionalism,4034628035136217942,1349546607,13
Sportsmanship,4034628035136217942,1349742703,14
Temperament,4034628035136217942,1349805421,15
CurrentAbility,4034628035136217942,1346584898,132
PotentialAbility,4034628035136217942,1347436866,-85
LeftFoot,4034628035136217942,1346661478,12
RightFoot,4034628035136217942,1346663017,20
POS_DL,4034628035136217942,1348758643,0
POS_DC,4034628035136217942,1348756325,0
POS_DR,4034628035136217942,1348760179,0
POS_ML,4034628035136217942,1349348467,15
POS_MC,4034628035136217942,1349346149,0
POS_MR,4034628035136217942,1349350003,15
POS_AML,4034628035136217942,1348562284,20
POS_AMC,4034628035136217942,1348562275,10
POS_AMR,4034628035136217942,1348562290,18
POS_STC,4034628035136217942,1348559717,12
Consistency,4034628035136217942,1346659193,12
Dirtiness,4034628035136217942,1346659444,2
ImportantMatches,4034628035136217942,1346660717,12
InjuryProneness,4034628035136217942,1346660714,13
Versatility,4034628035136217942,1346664052,12
FirstName,4049865720108966758,1348890209,Axel
LastName,4049865720108966758,1349742177,Disasi
Crossing,4049865720108966758,1346659186,6
Dribbling,4049865720108966758,1346659442,8
Finishing,4049865720108966758,1346659950,6
FirstTouch,4049865720108966758,1346659956,12
Heading,4049865720108966758,1346660452,16
LongShots,4049865720108966758,1346661491,8
Marking,4049865720108966758,1346661746,15
Passing,4049865720108966758,1346662515,12
Tackling,4049865720108966758,1346663531,15
Technique,4049865720108966758,1346663523,11
Aggression,4049865720108966758,1346658663,13
Anticipation,4049865720108966758,1346658670,14
Bravery,4049865720108966758,1346658930,15
Composure,4049865720108966758,1346659184,13
Concentration,4049865720108966758,1346659171,14
Decisions,4049865720108966758,1346659427,14
Determination,4049865720108966758,1346659429,14
Flair,4049865720108966758,1346659948,6
Influence,4049865720108966758,1346661476,13
OffTheBall,4049865720108966758,1346661750,11
Positioning,4049865720108966758,1346662516,14
Teamwork,4049865720108966758,1346663533,13
Creativity,4049865720108966758,1346664051,11
Workrate,4049865720108966758,1346664306,14
Acceleration,4049865720108966758,1346658659,13
Agility,4049865720108966758,1346658668,11
Balance,4049865720108966758,1346658924,14
JumpingReach,4049865720108966758,1346660973,15
NaturalFitness,4049865720108966758,1346661990,14
Pace,4049865720108966758,1346662499,14
Stamina,4049865720108966758,1346663277,16
Strenfth,4049865720108966758,1346663284,18
Corners,4049865720108966758,1346659187,5
FreeKicks,4049865720108966758,1346659947,5
LongThrows,4049865720108966758,1346661492,9
PenaltyTaking,4049865720108966758,1346662510,8
FullName,4049865720108966758,1348889710,Axel WIlson Arthur Disasi Mkhakinis Belho
Height,4049865720108966758,1349018995,190
Weight,4049865720108966758,1350002035,86
Adaptability,4049865720108966758,1348559969,13
Ambition,4049865720108966758,1348562274,15
Controversy,4049865720108966758,1348695673,7
Loyalty,4049865720108966758,1349283705,12
Pressure,4049865720108966758,1349546597,12
Professionalism,4049865720108966758,1349546607,15
Sportsmanship,4049865720108966758,1349742703,13
Temperament,4049865720108966758,1349805421,15
CurrentAbility,4049865720108966758,1346584898,148
PotentialAbility,4049865720108966758,1347436866,157
LeftFoot,4049865720108966758,1346661478,9
RightFoot,4049865720108966758,1346663017,20
POS_DL,4049865720108966758,1348758643,0
POS_DC,4049865720108966758,1348756325,20
POS_DR,4049865720108966758,1348760179,10
POS_ML,4049865720108966758,1349348467,0
POS_MC,4049865720108966758,1349346149,0
POS_MR,4049865720108966758,1349350003,0
POS_AML,4049865720108966758,1348562284,0
POS_AMC,4049865720108966758,1348562275,0
POS_AMR,4049865720108966758,1348562290,0
POS_STC,4049865720108966758,1348559717,20
Consistency,4049865720108966758,1346659193,14
Dirtiness,4049865720108966758,1346659444,12
ImportantMatches,4049865720108966758,1346660717,13
InjuryProneness,4049865720108966758,1346660714,5
Versatility,4049865720108966758,1346664052,8
FirstName,4081940643249677148,1348890209,Filip
LastName,4081940643249677148,1349742177,Jörgensen
Crossing,4081940643249677148,1346659186,0
Dribbling,4081940643249677148,1346659442,0
Finishing,4081940643249677148,1346659950,0
FirstTouch,4081940643249677148,1346659956,14
Heading,4081940643249677148,1346660452,8
LongShots,4081940643249677148,1346661491,0
Marking,4081940643249677148,1346661746,0
Passing,4081940643249677148,1346662515,13
Tackling,4081940643249677148,1346663531,0
Technique,4081940643249677148,1346663523,12
Aggression,4081940643249677148,1346658663,0
Anticipation,4081940643249677148,1346658670,11
Bravery,4081940643249677148,1346658930,13
Composure,4081940643249677148,1346659184,9
Concentration,4081940643249677148,1346659171,9
Decisions,4081940643249677148,1346659427,10
Determination,4081940643249677148,1346659429,0
Flair,4081940643249677148,1346659948,0
Influence,4081940643249677148,1346661476,8
OffTheBall,4081940643249677148,1346661750,0
Positioning,4081940643249677148,1346662516,15
Teamwork,4081940643249677148,1346663533,14
Creativity,4081940643249677148,1346664051,8
Workrate,4081940643249677148,1346664306,12
Acceleration,4081940643249677148,1346658659,12
Agility,4081940643249677148,1346658668,16
Balance,4081940643249677148,1346658924,10
JumpingReach,4081940643249677148,1346660973,15
NaturalFitness,4081940643249677148,1346661990,15
Pace,4081940643249677148,1346662499,12
Stamina,4081940643249677148,1346663277,15
Strenfth,4081940643249677148,1346663284,16
Corners,4081940643249677148,1346659187,0
FreeKicks,4081940643249677148,1346659947,0
LongThrows,4081940643249677148,1346661492,0
PenaltyTaking,4081940643249677148,1346662510,0
FullName,4081940643249677148,1348889710,First Second
Height,4081940643249677148,1349018995,189
Weight,4081940643249677148,1350002035,77
Adaptability,4081940643249677148,1348559969,0
Ambition,4081940643249677148,1348562274,0
Controversy,4081940643249677148,1348695673,0
Loyalty,4081940643249677148,1349283705,0
Pressure,4081940643249677148,1349546597,0
Professionalism,4081940643249677148,1349546607,0
Sportsmanship,4081940643249677148,1349742703,0
Temperament,4081940643249677148,1349805421,0
CurrentAbility,4081940643249677148,1346584898,139
PotentialAbility,4081940643249677148,1347436866,160
LeftFoot,4081940643249677148,1346661478,8
RightFoot,4081940643249677148,1346663017,20
POS_DL,4081940643249677148,1348758643,0
POS_DC,4081940643249677148,1348756325,20
POS_DR,4081940643249677148,1348760179,0
POS_ML,4081940643249677148,1349348467,0
POS_MC,4081940643249677148,1349346149,0
POS_MR,4081940643249677148,1349350003,0
POS_AML,4081940643249677148,1348562284,0
POS_AMC,4081940643249677148,1348562275,0
POS_AMR,4081940643249677148,1348562290,0
POS_STC,4081940643249677148,1348559717,20
Consistency,4081940643249677148,1346659193,10
Dirtiness,4081940643249677148,1346659444,0
ImportantMatches,4081940643249677148,1346660717,0
InjuryProneness,4081940643249677148,1346660714,0
Versatility,4081940643249677148,1346664052,0
FirstName,4108591709890306907,1348890209,Mykhaylo
LastName,4108591709890306907,1349742177,Mudryk
Crossing,4108591709890306907,1346659186,13
Dribbling,4108591709890306907,1346659442,14
Finishing,4108591709890306907,1346659950,12
FirstTouch,4108591709890306907,1346659956,12
Heading,4108591709890306907,1346660452,5
LongShots,4108591709890306907,1346661491,10
Marking,4108591709890306907,1346661746,7
Passing,4108591709890306907,1346662515,13
Tackling,4108591709890306907,1346663531,5
Technique,4108591709890306907,1346663523,11
Aggression,4108591709890306907,1346658663,6
Anticipation,4108591709890306907,1346658670,9
Bravery,4108591709890306907,1346658930,12
Composure,4108591709890306907,1346659184,11
Concentration,4108591709890306907,1346659171,11
Decisions,4108591709890306907,1346659427,10
Determination,4108591709890306907,1346659429,16
Flair,4108591709890306907,1346659948,16
Influence,4108591709890306907,1346661476,8
OffTheBall,4108591709890306907,1346661750,11
Positioning,4108591709890306907,1346662516,11
Teamwork,4108591709890306907,1346663533,11
Creativity,4108591709890306907,1346664051,11
Workrate,4108591709890306907,1346664306,14
Acceleration,4108591709890306907,1346658659,17
Agility,4108591709890306907,1346658668,16
Balance,4108591709890306907,1346658924,12
JumpingReach,4108591709890306907,1346660973,6
NaturalFitness,4108591709890306907,1346661990,10
Pace,4108591709890306907,1346662499,18
Stamina,4108591709890306907,1346663277,12
Strenfth,4108591709890306907,1346663284,15
Corners,4108591709890306907,1346659187,11
FreeKicks,4108591709890306907,1346659947,11
LongThrows,4108591709890306907,1346661492,5
PenaltyTaking,4108591709890306907,1346662510,13
FullName,4108591709890306907,1348889710,Mudryk Mykhaylo Petrovych
Height,4108591709890306907,1349018995,175
Weight,4108591709890306907,1350002035,61
Adaptability,4108591709890306907,1348559969,11
Ambition,4108591709890306907,1348562274,13
Controversy,4108591709890306907,1348695673,12
Loyalty,4108591709890306907,1349283705,20
Pressure,4108591709890306907,1349546597,9
Professionalism,4108591709890306907,1349546607,19
Sportsmanship,4108591709890306907,1349742703,12
Temperament,4108591709890306907,1349805421,5
CurrentAbility,4108591709890306907,1346584898,139
